X,Y,OBJECTID,BOATLANDING_SEQ_NO,LMS_BOAT_LANDING_NAME,LANDING_TYPE_CODE,RAMP_TYPE_CODE,ADA_ACCESSIBLE_FEATURE_CODE,OWNERSHIP_NAME_TEXT,OWNERSHIP_MANAGER_NAME_TEXT,OWNERSHIP_MANAGER_PHONE_TEXT,LL_LAT_DD_AMT,LL_LONG_DD_AMT,WATERBODY_NAME_TEXT,COUNTY_NAME_TEXT,MUNICIPALITY_NAME_TEXT,TOWN_NO,RANGE_NO,RANGE_DIRECTION,ABANDON_FLAG
357902.59491199,602847.167167298,1040,1290,Benoit Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Rusk,715-468-7699,45.88009549,-92.08891378,Benoit Lake,Burnett,TOWN OF RUSK,39,14,W,No
361235.632511989,601005.893567299,1041,1291,Lipsett Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Rusk,715-468-7699,45.86431054,-92.04538175,Lipsett Lake,Burnett,TOWN OF RUSK,39,14,W,No
359196.17761199,601364.8286673,1042,1292,Rice Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Rusk,715-468-7699,45.86706582,-92.07175903,Rice Lake,Burnett,TOWN OF RUSK,39,14,W,No
353841.98581199,590604.672067299,1043,1293,Bashaw Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Dewey,715-468-7111,45.76901401,-92.13698631,Bashaw Lake,Burnett,TOWN OF DEWEY,38,14,W,No
349304.98081199,592462.787467299,1044,1294,Pokegama Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of La Follette,715-349-5178,45.78462009,-92.195951,Pokegama Lake,Burnett,TOWN OF LA FOLLETTE,38,15,W,No
358895.191111989,594988.935867298,1045,1295,Poquette Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Dewey,715-468-7111,45.80964628,-92.07350216,Poquette Lake,Burnett,TOWN OF DEWEY,38,14,W,No
344691.35571199,596144.471967299,1046,1296,Viola Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Sand Lake,715-222-9375,45.81658338,-92.25655576,Viola Lake,Burnett,TOWN OF SAND LAKE,39,15,W,No
347338.42661199,594686.661467299,1047,1297,Warner Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of La Follette,715-349-5178,45.8040703,-92.22021236,Warner Lake,Burnett,TOWN OF LA FOLLETTE,38,15,W,No
346062.24351199,596667.118967298,1048,1298,Big Sand Lake Access,RAMP,Concrete,Yes,STATE(DNR),,,45.82162376,-92.23915125,Big Sand Lake,Burnett,TOWN OF SAND LAKE,39,15,W,No
340164.26431199,593388.049467299,1049,1299,Clam Lake - East Access,RAMP,Gravel,No,TOWNSHIP,Town of Siren,715-349-7677,45.79062146,-92.31379421,Clam Lake,Burnett,TOWN OF SIREN,38,16,W,No
339217.997511989,596623.586067298,1050,1300,Clam Lake Narrows County Park Ramp,RAMP,Concrete,Yes,COUNTY,Burnett County Forest & Parks,(715) 349-2157,45.81947224,-92.32717085,Lower Clam Lake,Burnett,TOWN OF MEENON,39,16,W,No
334347.12951199,587452.386567298,1052,1302,East Elbow Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Siren,715-349-7677,45.73634303,-92.38548218,East Elbow Lake,Burnett,TOWN OF SIREN,38,16,W,No
337484.976111989,586577.167867299,1053,1303,Godfrey Lake Access,RAMP,Gravel,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,45.72866704,-92.34566791,Godfrey Lake,Burnett,TOWN OF SIREN,38,16,W,No
333672.40011199,594478.344267299,1054,1304,Big Doctor Lake Access,RAMP,Gravel,Yes,STATE(DNR),,,45.79870486,-92.39766763,Big Doctor Lake,Burnett,TOWN OF SIREN,38,16,W,No
335059.663211989,594027.685367299,1055,1305,Crooked Lake Park Boat Ramp,RAMP,Concrete,No,VILLAGE,Village of Siren,(715) 349-2256,45.79502523,-92.3796593,Crooked Lake,Burnett,VILLAGE OF SIREN,38,16,W,No
334931.86121199,591331.913967298,1056,1306,Clear Lake Park Boat Ramp,RAMP,Concrete Panels,No,VILLAGE,Village of Siren,(715) 349-2273,45.77074816,-92.38026984,Clear Lake,Burnett,VILLAGE OF SIREN,38,16,W,No
328311.77131199,590709.028567299,1057,1307,Dunham Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Daniels,715-689-2360,45.76334205,-92.46508959,Dunham Lake,Burnett,TOWN OF DANIELS,38,17,W,No
327729.02641199,591354.378367299,1058,1308,Mud Hen Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Daniels,715-689-2360,45.76898337,-92.47283314,Mud Hen Lake,Burnett,TOWN OF DANIELS,38,17,W,No
318601.48971199,589205.037267299,1059,1309,Thoreson American Legion Park Boat Ramp,RAMP,Concrete,Yes,COUNTY,Burnett County Forest & Parks,(715) 349-2157,45.74705756,-92.58921116,Wood Lake,Burnett,TOWN OF WOOD RIVER,38,18,W,No
322141.81151199,589564.1487673,1060,1310,Little Wood Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Wood River,715-431-0230,45.75130868,-92.5438887,Little Wood Lake,Burnett,TOWN OF WOOD RIVER,38,18,W,No
322273.21611199,584923.6872673,1061,1311,Spirit Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Trade Lake,715-488-2694,45.70961969,-92.54030735,Spirit Lake,Burnett,TOWN OF TRADE LAKE,37,18,W,No
318979.59151199,579144.925967298,1062,1312,Round Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Trade Lake,715-488-2694,45.65671046,-92.58018811,Round Lake,Burnett,TOWN OF TRADE LAKE,37,18,W,No
315360.43551199,581152.0150673,1063,1313,Big Trade Lake - West Access,RAMP,Gravel,No,STATE(DNR),,,45.67369881,-92.6274375,Big Trade Lake,Burnett,TOWN OF TRADE LAKE,37,18,W,No
316704.07311199,580767.870067298,1064,1314,Big Trade Lake - East Access,RAMP,Paved,No,TOWNSHIP,Town of Trade Lake,715-488-2694,45.67064007,-92.61004352,Big Trade Lake,Burnett,TOWN OF TRADE LAKE,37,18,W,No
313371.411511989,579595.8649673,1066,1316,Holmes Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Anderson,715-488-2911,45.65911719,-92.65228646,Holmes Lake,Burnett,TOWN OF ANDERSON,37,19,W,No
336531.56021199,605190.616467299,1067,1317,Yellow River Access,RAMP,Concrete,No,STATE(DNR),,,45.89580537,-92.36498897,Yellow River,Burnett,VILLAGE OF WEBSTER,39,16,W,No
357181.39751199,615084.6005673,1068,1318,Lily Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Webb Lake,715-259-7139,45.99184726,-92.09722068,Lily Lake,Burnett,TOWN OF WEBB LAKE,41,14,W,No
315306.486111989,608958.4644673,1070,1322,Norway Point,RAMP,Paved,No,FEDERAL,NPS Visitor Center,715-438-2274,45.92369452,-92.63991783,Saint Croix River,Burnett,TOWN OF WEST MARSHLAND,40,18,W,No
331726.08461199,611631.584867299,1072,1321,Bass Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Union,715-656-7133,45.95368688,-92.42886749,Bass Lake,Burnett,TOWN OF UNION,40,17,W,No
312354.56151199,607019.4293673,1073,1323,Nelson Landing,RAMP,Concrete Plank,No,FEDERAL,NPS Visitor Center,715-438-2274,45.90537589,-92.67710785,Saint Croix River,Burnett,TOWN OF WEST MARSHLAND,40,19,W,No
309526.16931199,605438.8418673,1074,1324,Fox Landing,RAMP,Gravel,No,FEDERAL,NPS Visitor Center,715-438-2274,45.89030603,-92.71283975,Saint Croix River,Burnett,TOWN OF WEST MARSHLAND,39,13,W,No
305358.211411989,598158.807067299,1075,1325,Soderbeck Landing,RAMP,Concrete Plank,No,FEDERAL,NPS Visitor Center,715-438-2274,45.82357051,-92.76325264,Saint Croix River,Burnett,TOWN OF WEST MARSHLAND,39,19,W,No
303897.409211989,592695.2605673,1076,1326,Highway 70 Boat Launch,RAMP,Concrete Plank,No,FEDERAL,NPS Visitor Center,715-438-2274,45.77399682,-92.77959116,Saint Croix River,Burnett,TOWN OF GRANTSBURG,38,20,W,No
302640.41391199,590517.831367299,1077,1327,Raspberry Landing,RAMP,Gravel,No,FEDERAL,NPS Visitor Center,715-438-2274,45.75402745,-92.79476134,Saint Croix River,Burnett,TOWN OF GRANTSBURG,38,20,W,No
361879.50721199,583177.934567299,1080,1330,Spring Lake Access,RAMP,Unimproved,No,STATE(DNR),Fisheries Biologist,715-416-0351,45.70527493,-92.03205367,Spring Lake,Burnett,TOWN OF ROOSEVELT,37,13,W,No
341836.208611989,595508.268667299,1081,1331,Taylor Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Siren,715-349-7677,45.81013728,-92.29301277,Taylor Lake,Burnett,TOWN OF SIREN,38,16,W,No
340512.39851199,599015.1904673,1082,1332,Clam Dam Park Canoe Launch,CARRY-IN,Unimproved,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,45.84131866,-92.31141263,Clam River,Burnett,TOWN OF MEENON,39,16,W,No
343529.37951199,605897.530667299,1084,1335,Peterson Lake Access,RAMP,Gravel,No,COUNTY,Administrator,(715) 349-2157,45.90399373,-92.27511712,Peterson Lake,Burnett,TOWN OF JACKSON,40,15,W,No
343175.836311989,607307.718467299,1086,1336,North Lake Access,CARRY-IN,Unimproved,No,COUNTY,Administrator,715-349-2157,45.91658523,-92.280191,North Lake,Burnett,TOWN OF JACKSON,40,15,W,No
343334.92821199,612897.262167299,1087,1337,Crooked Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Jackson,715-866-8404,45.96689461,-92.28020197,Crooked Lake,Burnett,TOWN OF JACKSON,40,15,W,No
341719.186211989,615196.379667299,1088,1339,Gull Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Swiss,715-656-3030,45.98720936,-92.30165254,Gull Lake,Burnett,TOWN OF SWISS,41,16,W,No
340501.35911199,614516.999967299,1089,1340,Falk Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Oakland,715-866-8213,45.9807256,-92.31735238,Falk Lake,Burnett,TOWN OF OAKLAND,40,16,W,No
358518.70301199,614392.124367299,1092,1343,Nicaboyne Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Webb Lake,715-259-7139,45.98408139,-92.08486839,Nicaboyne Lake,Burnett,TOWN OF WEBB LAKE,41,14,W,No
359504.30331199,613364.262567298,1093,1344,Goose Lake Access,RAMP,Unimproved,No,STATE(DNR),Wildlife Biologist,(715) 635-4091,45.97506768,-92.07180686,Goose Lake,Burnett,TOWN OF SCOTT,40,14,W,No
359440.45791199,611428.292067299,1094,1345,Rooney Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Scott,715-635-2308,45.95763965,-92.0719809,Rooney Lake,Burnett,TOWN OF SCOTT,40,14,W,No
355396.98401199,616058.662467299,1095,1347,Long Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Webb Lake,715-259-7139,45.99832833,-92.12571878,Long Lake,Burnett,TOWN OF WEBB LAKE,41,14,W,No
355176.20631199,616071.528467299,1096,1348,Des Moines Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Webb Lake,715-259-7139,45.99839099,-92.1285724,Des Moines Lake,Burnett,TOWN OF WEBB LAKE,41,14,W,No
355466.87211199,613144.919367298,1097,1349,Fish Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Scott,715-635-2308,45.9721384,-92.12381401,Fish Lake,Burnett,TOWN OF SCOTT,40,14,W,No
353947.892811989,612082.160067299,1099,1351,Birch Island Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Scott,715-635-2308,45.96221388,-92.14303855,Birch Island Lake,Burnett,TOWN OF SCOTT,40,14,W,No
351652.115411989,609764.886467298,1100,1353,Bonner Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Jackson,715-866-8404,45.94081316,-92.17183145,Bonner Lake,Burnett,TOWN OF JACKSON,40,15,W,No
355973.06541199,604737.456467299,1102,1355,Gaslyn Lake Access,RAMP,Gravel,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,45.89664034,-92.11440747,Gaslyn Lake,Burnett,TOWN OF RUSK,39,14,W,No
358513.66601199,619309.5106673,1104,1357,Prinel Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Webb Lake,715-259-7139,46.02830896,-92.08659636,Prinel Lake,Burnett,TOWN OF WEBB LAKE,41,14,W,No
346240.33821199,624912.316067299,1105,1359,Saint Croix River Access,RAMP,Concrete Plank,No,FEDERAL,NPS Visitor Center,715-438-2274,46.07569255,-92.24710695,Saint Croix River,Burnett,TOWN OF BLAINE,42,15,W,No
352207.29111199,633020.1598673,1106,1358,McGraw Lake Access,RAMP,Gravel,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,46.15010265,-92.17286301,McGraw Lake,Burnett,TOWN OF BLAINE,42,14,W,No
342243.64001199,618166.5325673,1107,1361,Burlingame Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Swiss,715-656-3030,46.01400001,-92.29623553,Burlingame Lake,Burnett,TOWN OF SWISS,41,15,W,No
342836.527711989,619095.9086673,1108,1360,Tabor Lake Access,RAMP,Paved,No,TOWNSHIP,Town of Swiss,715-656-3030,46.02251158,-92.28892789,Tabor Lake,Burnett,TOWN OF SWISS,41,15,W,No
348531.82941199,617653.343267299,1109,1364,Lake Twenty-Six Park Access,RAMP,Concrete Plank,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,46.01098734,-92.2148837,Twenty-six Lake,Burnett,TOWN OF SWISS,41,15,W,No
345052.483811989,617083.016467299,1110,1362,Briggs Lake Access,RAMP,Unimproved,No,COUNTY,Forest & Parks,715-349-2157,46.00497865,-92.259583,Briggs Lake,Burnett,TOWN OF SWISS,41,15,W,No
350144.61171199,620394.922167299,1112,1365,Fenton Lake Access,CARRY-IN,Unimproved,No,COUNTY,Burnett County Forest & Parks,(715) 349-2157,46.03604599,-92.19504275,Fenton Lake,Burnett,TOWN OF SWISS,41,15,W,No
356174.234411989,621876.5359673,1113,1366,Webb Creek Access,CARRY-IN,Unimproved,No,COUNTY,Forest & Parks,(715) 349-2157,46.05084139,-92.1176861,Webb Creek,Burnett,TOWN OF WEBB LAKE,41,14,W,No
312711.09421199,579108.704167299,1115,1368,Little Holmes Lake Access,RAMP,Unimproved,No,TOWNSHIP,Town of Anderson,715-488-2911,45.65454003,-92.66054551,Little Holmes Lake,Burnett,TOWN OF ANDERSON,37,19,W,No
399640.833111989,592783.9187673,1116,1369,Slim Lake Public Access,RAMP,Concrete,No,STATE(DNR),Property Manager,(715) 634-9658 ext. 3520,45.79811973,-91.54876115,Slim Lake,Washburn,TOWN OF BIRCHWOOD,38,10,W,No
371503.61861199,632772.5064673,1119,1372,Minong Flowage Access,RAMP,Concrete,Yes,STATE(DNR),Property Manager,(715) 634-9658 Ext. 3520,46.15235094,-91.92305605,Minong Flowage,Washburn,TOWN OF MINONG,42,12,W,No
370182.34101199,631361.879867299,1120,1373,Totogatic Campground Boat Ramp,RAMP,Concrete,No,COUNTY,Forestry Dept.,(715) 635-4490,46.13937336,-91.93971106,Minong Flowage,Washburn,TOWN OF MINONG,42,13,W,No
369099.25381199,628578.044467298,1121,1374,Lower Kimball Lake Access,RAMP,Gravel,No,TOWNSHIP,Minong,,46.11409426,-91.95284033,Lower Kimball Lake,Washburn,TOWN OF MINONG,42,13,E,No
364042.95821199,631959.361967299,1122,1376,Sand Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Minong,715-466-5916,46.14337132,-92.01934601,Sand Lake,Washburn,TOWN OF MINONG,42,13,W,No
365429.79831199,633580.184567299,1123,1375,Little Sand Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Wascott,715-466-4252,46.15826572,-92.00192894,Little Sand Lake,Douglas,TOWN OF WASCOTT,43,13,W,No
362245.66501199,629768.903567299,1124,1378,Beartrack Lake Public Access,RAMP,Concrete Panels,No,STATE(DNR),,(715) 634-9658 Ext. 3520,46.12325608,-92.04187407,Beartrack Lake,Washburn,TOWN OF MINONG,42,13,W,No
364098.05281199,630159.7979673,1125,1377,Scovils Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Minong,715-466-5916,46.12719767,-92.01804151,Scovils Lake,Washburn,TOWN OF MINONG,42,13,W,No
361886.097411989,629625.254567299,1126,1379,No Mans Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Minong,715-466-5916,46.12188083,-92.04647722,No Mans Lake,Washburn,TOWN OF MINONG,42,13,W,No
374630.56051199,624932.2630673,1130,1383,Pokegama Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Minong,715-416-5916,46.08249953,-91.88018292,Pokegama Lake,Washburn,TOWN OF MINONG,42,12,W,No
368893.26811199,623623.154067298,1131,1384,North Twin Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Chicog,715-466-4129,46.06947969,-91.95392934,North Twin Lake,Washburn,TOWN OF CHICOG,41,13,W,No
367938.489811989,622263.9710673,1132,1385,South Twin Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Chicog,715-466-4129,46.05704225,-91.96583389,South Twin Lake,Washburn,TOWN OF CHICOG,41,13,W,No
371566.40191199,624842.0203673,1133,1386,Horseshoe Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Minong,715-466-5916,46.08102915,-91.91976373,Horseshoe Lake,Washburn,TOWN OF MINONG,42,12,W,No
365096.69561199,620857.422667298,1134,1389,Pear Lake Access,RAMP,Gravel,No,STATE(DNR),,(715) 634-9658 Ext. 3520,46.04375305,-92.00209241,Pear Lake,Washburn,TOWN OF CHICOG,41,13,W,No
373049.22381199,624742.533967299,1135,1387,Big Bass Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Minong,715-416-5916,46.08045468,-91.90056569,Big Bass Lake,Washburn,TOWN OF MINONG,42,12,W,No
368898.174711989,620875.743567299,1136,1388,Mclain Lake Access,RAMP,Gravel,No,COUNTY,Forestry Dept.,(715) 635-4490,46.04476777,-91.95299418,McLain Lake,Washburn,TOWN OF CHICOG,41,13,W,No
371279.75661199,621640.198567299,1137,1390,Chicog Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Chicog,715-466-4129,46.05216592,-91.92246851,Chicog Lake,Washburn,TOWN OF CHICOG,41,12,W,No
367820.81631199,618966.985067299,1138,1391,Matthews Lake Access,RAMP,Gravel,No,COUNTY,Forestry Dept.,(715) 635-4490,46.0273598,-91.9663015,Matthews Lake,Washburn,TOWN OF CHICOG,41,13,W,No
363686.68551199,614719.351367299,1139,1392,Lower McKenzie Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Chicog,715-466-4525,45.98822219,-92.01829471,Lower McKenzie Lake,Washburn,TOWN OF CHICOG,41,13,W,No
364489.94611199,606233.461767299,1140,1393,Bass Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Casey,715-635-7580,45.91288646,-92.00502731,Bass Lake,Washburn,TOWN OF CASEY,40,13,W,No
367122.13421199,610198.668167299,1141,1394,Big Casey Lake Access,RAMP,Gravel,No,COUNTY,Forestry Department,715-635-4490,45.94833302,-91.97251916,Big Casey Lake,Washburn,TOWN OF CASEY,40,13,W,No
370020.766211989,607981.1949673,1142,1395,Dunn Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Casey,715-635-7580,45.92902547,-91.9344471,Dunn Lake,Washburn,TOWN OF CASEY,40,13,W,No
369548.475711989,610502.9450673,1143,1396,Island Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Casey,715-635-7580,45.95160602,-91.94132701,Island Lake,Washburn,TOWN OF CASEY,40,13,W,No
370820.30531199,611799.2564673,1144,1397,Leisure Lake Boat Ramp,RAMP,Concrete,No,COUNTY,Forestry Dept.,(715) 635-4490,45.96354431,-91.92532954,Leisure Lake,Washburn,TOWN OF CASEY,40,13,W,No
378481.91601199,605619.858567299,1145,1400,Trgo Township Park,RAMP,Concrete Plank,No,TOWNSHIP,Town of Trego,,45.90957807,-91.82467538,Namekagon River,Washburn,TOWN OF TREGO,40,12,W,No
379134.15891199,614205.572867298,1149,1402,Silver Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Brooklyn,414-690-6991,45.98694817,-91.81879509,Silver Lake,Washburn,TOWN OF BROOKLYN,41,12,W,No
380094.84211199,607662.2496673,1150,1403,Whalen Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Trego,715-635-6831,45.92854756,-91.80473952,Whalen Lake,Washburn,TOWN OF TREGO,40,12,W,No
383853.753011989,615323.163467299,1151,1404,Gull Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Gull Lake,715-466-4665,45.99795551,-91.75820584,Gull Lake,Washburn,TOWN OF GULL LAKE,41,11,W,No
384604.752411989,615130.402867299,1152,1405,Gull Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Gull Lake,715-466-4665,45.99637018,-91.74845732,Gull Lake,Washburn,TOWN OF GULL LAKE,41,11,W,No
391365.566111989,617040.503667299,1153,1406,Tranus Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Stinnett,715-634-7308,46.01485664,-91.66170274,Tranus Lake,Washburn,TOWN OF STINNETT,41,10,W,No
399460.459711989,619839.295267299,1154,1407,Chippanzie Lake Access,RAMP,Gravel,No,COUNTY,,,46.04150963,-91.55788056,Chippanzie Lake,Washburn,TOWN OF STINNETT,,,E,No
391713.965811989,632033.6862673,1155,1408,Colton Flowage Access,RAMP,Gravel,No,TOWNSHIP,Town of Frog Creek,715-466-2939,46.14980717,-91.66124862,Colton Flowage,Washburn,TOWN OF FROG CREEK,42,10,W,No
388336.203211989,632052.200167298,1156,1409,Derosier Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Frog Creek,715-466-2939,46.1493298,-91.70497493,Derosier Lake,Washburn,TOWN OF FROG CREEK,42,11,W,No
393360.179611989,609169.8153673,1157,1410,Bass Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Bass Lake,715-766-2706,45.94441803,-91.63386236,Bass Lake,Washburn,TOWN OF BASS LAKE,40,10,W,No
389404.651611989,606341.593667299,1158,1411,Spring Lake Access,RAMP,Concrete Plank,No,TOWNSHIP,Town of Springbrook,715-766-2155,45.91823288,-91.68410272,Spring Lake,Washburn,TOWN OF SPRINGBROOK,40,11,W,No
398202.81591199,611458.856967298,1159,1412,Beaver Lake Public Boat Landing and Beach,RAMP,Gravel,No,TOWNSHIP,Town of Bass Lake,715-766-2706,45.96508053,-91.56972332,Beaver Lake,Washburn,TOWN OF BASS LAKE,40,10,W,No
397361.944311989,609781.4230673,1161,1414,Snider Boat Landing,RAMP,Gravel,No,TOWNSHIP,Town of Bass Lake,715-766-2706,45.95064704,-91.58240986,Bean Lake,Washburn,TOWN OF BASS LAKE,40,10,W,No
376731.28581199,598280.701167298,1163,1416,Spooner Lake Access - Golf Course,RAMP,Concrete,No,TOWNSHIP,Town of Spooner,715-635-5157,45.84319345,-91.84504847,Spooner Lake,Washburn,TOWN OF SPOONER,39,12,W,No
380120.670311989,596532.0611673,1164,1417,Spooner Lake Public Access,RAMP,Concrete,No,TOWNSHIP,Town of Spooner,715-635-5157,45.82815877,-91.80091356,Spooner Lake,Washburn,TOWN OF SPOONER,39,12,W,No
372132.440611989,600793.2279673,1165,1418,Cable Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Spooner,715-635-5157,45.86482368,-91.90501275,Cable Lake,Washburn,TOWN OF SPOONER,39,12,W,No
371872.46171199,606438.867467299,1166,1419,Lincoln Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Casey,715-635-7580,45.91555324,-91.91010092,Lincoln Lake,Washburn,TOWN OF CASEY,40,13,W,No
373578.280511989,587945.590467298,1167,1422,Shell Lake Access - North,CARRY-IN,Unimproved,No,CITY,City Hall,(715) 468-4679,45.7495582,-91.88249737,Shell Lake,Washburn,CITY OF SHELL LAKE,38,12,W,No
370371.956411989,587022.351167299,1168,1420,Shell Lake Municipal Campground Boat Ramp,RAMP,Concrete Panels,No,CITY,City Hall,(715) 468-4679,45.74056656,-91.92341151,Shell Lake,Washburn,CITY OF SHELL LAKE,38,13,W,No
372291.021211989,587757.1772673,1169,1421,Shell Lake Access,CARRY-IN,Unimproved,No,CITY,City Hall,(715) 468-4679,45.74758945,-91.89898062,Shell Lake,Washburn,CITY OF SHELL LAKE,38,12,W,No
370746.766711989,586355.060867298,1170,1423,Shell Lake Access,CARRY-IN,Unimproved,No,CITY,City Hall,(715) 468-4679,45.7346448,-91.91839056,Shell Lake,Washburn,CITY OF SHELL LAKE,38,13,W,No
370005.40181199,585287.3133673,1172,1425,South Lake Drive Carry-in,CARRY-IN,Unimproved,No,CITY,City Hall,(715) 468-4679,45.72487433,-91.92813421,Shell Lake,Washburn,CITY OF SHELL LAKE,38,13,W,No
376136.22931199,583828.8692673,1173,1426,Ripley Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Sarona,715-469-3645,45.71306089,-91.84840562,Ripley Lake,Washburn,TOWN OF SARONA,37,12,W,No
375944.934511989,583231.297567299,1175,1428,Ripley Lake Access,CARRY-IN,Gravel,No,TOWNSHIP,Town of Sarona,715-469-3645,45.70764529,-91.85068465,Ripley Lake,Washburn,TOWN OF SARONA,37,12,W,No
381011.24791199,583452.607567299,1176,1429,Pavlas Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Sarona,715-469-3645,45.7106719,-91.7856933,Pavlas Lake,Washburn,TOWN OF SARONA,37,12,W,No
384145.821611989,579125.800767299,1177,1430,Fenton Lake Access,RAMP,Gravel,No,OTHER,Fentonwood Trust,,45.67236737,-91.74422933,Fenton Lake,Washburn,TOWN OF LONG LAKE,37,11,W,No
378234.981711989,577424.438667299,1178,1431,Kekagama Lake Access,RAMP,Concrete Panels,No,TOWNSHIP,Town of Sarona,715-469-3645,45.65587991,-91.81971914,Kekagama Lake,Washburn,TOWN OF SARONA,37,12,W,No
383707.63481199,586506.2290673,1179,1432,Little Devil Lake Access,RAMP,Gravel,No,TOWNSHIP,Town of Madge,715-210-6697,45.73868013,-91.75192605,Little Devil Lake,Washburn,TOWN OF MADGE,38,11,W,No
385618.837511989,581187.0205673,1180,1433,Long Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Long Lake,715-354-7623,45.6911988,-91.72589627,Long Lake,Washburn,TOWN OF LONG LAKE,37,11,W,No
388675.49351199,580732.7759673,1181,1434,Long Lake Access,RAMP,Concrete,No,TOWNSHIP,Town of Long Lake,715-354-7623,45.6876982,-91.68653324,Long Lake,Washburn,TOWN OF LONG LAKE,37,11,W,No
